332148	Palm	http://www.songkick.com/artists/332148-palm?utm_source=56832&utm_medium=partner	The Palms	Rock	Pop	https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg
173227	Deerhoof	http://www.songkick.com/artists/173227-deerhoof?utm_source=56832&utm_medium=partner	Deerhoof	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/07a/6fe4137c-9831-452e-a659-bee75187107a_82231_TABLET_LANDSCAPE_16_9.jpg
4810498	The Murlocs	http://www.songkick.com/artists/4810498-murlocs?utm_source=56832&utm_medium=partner	The Murlocs	Rock	Garage Rock	https://s1.ticketm.net/dam/a/a2f/42187635-582a-485f-89d9-08d896847a2f_470691_TABLET_LANDSCAPE_16_9.jpg
2348679	Gun Outfit	http://www.songkick.com/artists/2348679-gun-outfit?utm_source=56832&utm_medium=partner	GUN OUTFIT	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/fb6/4571a7c2-833a-4cc3-a202-13d433f02fb6_542611_TABLET_LANDSCAPE_16_9.jpg
2511061	Steve Gunn	http://www.songkick.com/artists/2511061-steve-gunn?utm_source=56832&utm_medium=partner	Steve Gunn	Folk	Folk	https://s1.ticketm.net/dam/a/7ec/1279f69d-d062-4843-a042-ad7a703cc7ec_841381_TABLET_LANDSCAPE_16_9.jpg
603087	Claud	http://www.songkick.com/artists/603087-claud?utm_source=56832&utm_medium=partner	Claud Michaud	Pop	Adult Contemporary	https://s1.ticketm.net/dam/c/4f2/0109888a-61b5-4525-8432-b026ef04f4f2_105631_TABLET_LANDSCAPE_16_9.jpg
9381119	Hatchie	http://www.songkick.com/artists/9381119-hatchie?utm_source=56832&utm_medium=partner	Hatchie	Rock	Pop	https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg
5865474	Girlpool	http://www.songkick.com/artists/5865474-girlpool?utm_source=56832&utm_medium=partner	Girlpool	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/865/5d8464db-0387-487a-a8de-82a374618865_403571_TABLET_LANDSCAPE_16_9.jpg
8435638	Lady Lamb	http://www.songkick.com/artists/8435638-lady-lamb?utm_source=56832&utm_medium=partner	Lady Lamb	Folk	Folk	https://s1.ticketm.net/dam/a/241/a75f2bec-8521-414f-9c58-971c87d7d241_17981_TABLET_LANDSCAPE_16_9.jpg
3767971	Yip Deceiver	http://www.songkick.com/artists/3767971-yip-deceiver?utm_source=56832&utm_medium=partner	Yip Deceiver	Dance/Electronic	Club Dance	https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_16_9.jpg
308396	of Montreal	http://www.songkick.com/artists/308396-of-montreal?utm_source=56832&utm_medium=partner	of Montreal	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/ae4/db52d9d1-a55a-4e22-8ffb-0ea2f8f19ae4_348771_TABLET_LANDSCAPE_16_9.jpg
6980829	Jonathan McReynolds	http://www.songkick.com/artists/6980829-jonathan-mcreynolds?utm_source=56832&utm_medium=partner	Jonathan McReynolds	Religious	Gospel	https://s1.ticketm.net/dam/a/d6c/e3c73b3f-bbc1-4b0d-b7cd-0a4c701a5d6c_1018261_TABLET_LANDSCAPE_16_9.jpg
1967239	Miles Nielsen	http://www.songkick.com/artists/1967239-miles-nielsen?utm_source=56832&utm_medium=partner	Miles Nielsen	Rock	Pop	https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg
303016	Roger Clyne & The Peacemakers	http://www.songkick.com/artists/303016-roger-clyne-and-the-peacemakers?utm_source=56832&utm_medium=partner	Roger Clyne & the Peacemakers	Pop	Pop	https://s1.ticketm.net/dam/a/520/54cf941a-69e0-49d2-b43d-c274f53af520_693881_TABLET_LANDSCAPE_16_9.jpg
6232909	Twinsmith	http://www.songkick.com/artists/6232909-twinsmith?utm_source=56832&utm_medium=partner	Twinsmith	Alternative	Alternative Rock	https://s1.ticketm.net/dam/c/797/5e693c26-2881-4776-8f0c-3aa94bfa3797_106511_TABLET_LANDSCAPE_16_9.jpg
7949948	Michigander	http://www.songkick.com/artists/7949948-michigander?utm_source=56832&utm_medium=partner	Michigander	Alternative	Alternative Rock	https://s1.ticketm.net/dam/c/797/5e693c26-2881-4776-8f0c-3aa94bfa3797_106511_TABLET_LANDSCAPE_16_9.jpg
6052614	Jared & The Mill	http://www.songkick.com/artists/6052614-jared-and-the-mill?utm_source=56832&utm_medium=partner	Jared & the Mill	Folk	Folk	https://s1.ticketm.net/dam/a/37d/c0d161ea-08d7-4f48-b793-004a59ea537d_635571_TABLET_LANDSCAPE_16_9.jpg
9112819	Lil Tracy	http://www.songkick.com/artists/9112819-lil-tracy?utm_source=56832&utm_medium=partner	Lil Tracy	Hip-Hop/Rap	Hip-Hop/Rap	https://s1.ticketm.net/dam/a/812/657c895a-eae4-4017-9750-1d14f5f3a812_929561_TABLET_LANDSCAPE_16_9.jpg
2122217	Bulow	http://www.songkick.com/artists/2122217-bulow?utm_source=56832&utm_medium=partner	bülow	Pop	Pop	https://s1.ticketm.net/dam/a/63e/dc0045f5-60d1-49c0-b433-c55a4a97363e_757431_TABLET_LANDSCAPE_16_9.jpg
8623349	Lauv	http://www.songkick.com/artists/8623349-lauv?utm_source=56832&utm_medium=partner	Lauv	Pop	Pop	https://s1.ticketm.net/dam/a/e66/467e7c78-7d50-4e77-9a73-8558ecce1e66_1019991_TABLET_LANDSCAPE_16_9.jpg
5105188	Mac DeMarco	http://www.songkick.com/artists/5105188-mac-demarco?utm_source=56832&utm_medium=partner	Mac DeMarco	Rock	Pop	https://s1.ticketm.net/dam/a/5fd/8244395a-1152-4dd7-a443-998d600e25fd_974831_TABLET_LANDSCAPE_16_9.jpg
5105188	Mac DeMarco	http://www.songkick.com/artists/5105188-mac-demarco?utm_source=56832&utm_medium=partner	Mac DeMarco	Rock	Pop	https://s1.ticketm.net/dam/a/5fd/8244395a-1152-4dd7-a443-998d600e25fd_974831_TABLET_LANDSCAPE_16_9.jpg
8913064	Dodie	http://www.songkick.com/artists/8913064-dodie?utm_source=56832&utm_medium=partner	Dodie	Pop	Adult Contemporary	https://s1.ticketm.net/dam/a/1f1/74885847-0a8b-4815-ac61-2453670df1f1_941951_TABLET_LANDSCAPE_16_9.jpg
256535	Hot Chip	http://www.songkick.com/artists/256535-hot-chip?utm_source=56832&utm_medium=partner	Hot Chip	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/0dd/1de3a326-dac4-4435-97c5-fbd2f028f0dd_1019231_TABLET_LANDSCAPE_16_9.jpg
385410	Adam Ant	http://www.songkick.com/artists/385410-adam-ant?utm_source=56832&utm_medium=partner	Adam Ant	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/997/3fe60b04-b2e6-480b-9a7e-1b6f1affe997_669211_TABLET_LANDSCAPE_16_9.jpg
714436	Serengeti	http://www.songkick.com/artists/714436-serengeti?utm_source=56832&utm_medium=partner	Serengeti	Hip-Hop/Rap	Alternative Rap	https://s1.ticketm.net/dam/c/80b/f3cd8d24-c3ae-4fa0-b4bc-1ba99f9b380b_106091_TABLET_LANDSCAPE_16_9.jpg
513368	Jenny Lewis	http://www.songkick.com/artists/513368-jenny-lewis?utm_source=56832&utm_medium=partner	Jenny Lewis	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/30b/45ecdfc9-fa04-43e7-aff8-cc469b0c530b_915221_TABLET_LANDSCAPE_16_9.jpg
474383	Gogol Bordello	http://www.songkick.com/artists/474383-gogol-bordello?utm_source=56832&utm_medium=partner	Gogol Bordello	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/3ff/e4ac6bee-6a87-4737-8ae4-0d446572d3ff_594491_TABLET_LANDSCAPE_16_9.jpg
1141881	JOHNNYSWIM	http://www.songkick.com/artists/1141881-johnnyswim?utm_source=56832&utm_medium=partner	JOHNNYSWIM	Rock	Pop	https://s1.ticketm.net/dam/a/507/a9ad4819-449f-47e6-8aad-4156483d5507_940851_TABLET_LANDSCAPE_16_9.jpg
